Name,Brand,Price,Old_price,Discount,Category,Model,Gender,Color,Material,Savings,Brand_Price_Diff,Price_bucket,Is_Premium_Brand
Nike Nike Tech,Nike,69990.0,79990.0,13.0,Nike свитшот,Nike Tech,Мужчины,Черный,Текстиль,10000.0,33600.0,Luxury,1
Nike W Nk Df One Hr 78 Tight,Nike,27990.0,32990.0,15.0,Nike одежда,W NK DF ONE HR 7/8 TIGHT,Женщины,Черный,Полиэстер,5000.0,-8400.0,Mid-range,1
Nike Nike Tech,Nike,59990.0,79990.0,25.0,Nike,Nike Tech,Мужчины,Серый,Текстиль,20000.0,23600.0,Luxury,1
Nike M Nk Club Roscoe Fz Jkt,Nike,40990.0,59990.0,32.0,Nike Верхняя Одежда,M NK CLUB ROSCOE FZ JKT,Мужчины,Черный,Текстиль,19000.0,4600.0,Premium,1
Nike Nike Sportswear Phoenix F,Nike,34990.0,49990.0,30.0,Nike свитшот,Nike Sportswear Phoenix F,Женщины,Черный,Полиэстер,15000.0,-1400.0,Premium,1
Nike M Nk Club Bb Po Hoodie,Nike,37990.0,49990.0,24.0,Nike свитшот,M NK CLUB BB PO HOODIE,Мужчины,Черный,Хлопок,12000.0,1600.0,Premium,1
Nike M Nk Club Bb Jogger,Nike,27990.0,44990.0,38.0,Nike,M NK CLUB BB JOGGER,Мужчины,Серый,Хлопок,17000.0,-8400.0,Mid-range,1
Nike Court Shot,Nike,27990.0,49990.0,44.0,Nike кроссовки,COURT SHOT,Мужчины,Белый,кожа,22000.0,-8400.0,Mid-range,1
Nike M Nk Club Knit Jkt  017,Nike,27990.0,42990.0,35.0,Nike Верхняя Одежда,M NK CLUB KNIT JKT,Мужчины,Серый,Полиамид,15000.0,-8400.0,Mid-range,1
Nike Flex Experience Rn 12  002,Nike,30990.0,59990.0,48.0,Nike обувь,FLEX EXPERIENCE RN 12,Мужчины,Зеленый,Текстиль,29000.0,-5400.0,Premium,1
Nike M Nk Club Ft Crew,Nike,39990.0,49990.0,20.0,Nike свитшот,M NK CLUB FT CREW,Мужчины,Черный,Хлопок,10000.0,3600.0,Premium,1
Nike Nike Promina,Nike,34990.0,49990.0,30.0,Nike обувь,Nike Promina,Мужчины,Белый,Текстиль,15000.0,-1400.0,Premium,1
Nike Nike Club Fleece,Nike,32990.0,44990.0,27.0,Nike Кальсоны,Nike Club Fleece,Мужчины,Серый,Текстиль,12000.0,-3400.0,Premium,1
Nike W Nsw Phnx Flc Hr Os,Nike,39990.0,49990.0,20.0,Nike,W NSW PHNX FLC HR OS,Женщины,Серый,Хлопок,10000.0,3600.0,Premium,1
Nike Nike Big Low,Nike,47990.0,71990.0,33.0,Nike кроссовки,Nike Big Low,Мужчины,Белый,кожа,24000.0,11600.0,Premium,1
Nike Nike Downshifter 13  008,Nike,39990.0,47990.0,17.0,Nike обувь,Nike Downshifter 13,Мужчины,Синий,Текстиль,8000.0,3600.0,Premium,1
Nike W Nsw Phnx Flc Hr Os Pant  005,Nike,29990.0,39990.0,25.0,Nike,W NSW PHNX FLC HR OS PANT,Женщины,Синий,Текстиль,10000.0,-6400.0,Mid-range,1
Nike Nike Cosmic Runner,Nike,23990.0,44990.0,47.0,Nike обувь,Nike Cosmic Runner,Мальчик,Черный,кожа/Текстиль,21000.0,-12400.0,Mid-range,1
Nike Nike P6000  010,Nike,59990.0,70990.0,15.0,Nike кроссовки,Nike P-6000,Мужчины,Кремовый,кожа,11000.0,23600.0,Luxury,1
Nike Nike Quest 6,Nike,29990.0,51990.0,42.0,Nike обувь для бега,NIKE QUEST 6,Мужчины,Черный,Текстиль,22000.0,-6400.0,Mid-range,1
Nike W Nsw Phnx Flc Mr Pant St,Nike,32990.0,44990.0,27.0,Nike Кальсоны,W NSW PHNX FLC MR PANT ST,Женщины,Черный,Хлопок,12000.0,-3400.0,Premium,1
Nike M Nsw Club Tee,Nike,7990.0,16990.0,53.0,Nike футболка,M NSW CLUB TEE,Мужчины,Зеленый,Текстиль,9000.0,-28400.0,Budget,1
Nike W Nike Juniper Trail 3,Nike,39990.0,57990.0,31.0,Nike обувь,W NIKE JUNIPER TRAIL 3,Женщины,Белый,Текстиль,18000.0,3600.0,Premium,1
Nike M  Nk Club Knit Jogger,Nike,29990.0,39990.0,25.0,Nike Кальсоны,M  NK CLUB KNIT JOGGER,Мужчины,Черный,Хлопок,10000.0,-6400.0,Mid-range,1
Nike M Nk Club Bb Jogger Chnl,Nike,33190.0,49990.0,34.0,Nike Кальсоны,M NK CLUB BB JOGGER CHNL,Мужчины,Серый,Полиамид,16800.0,-3200.0,Premium,1
Nike Nike Air Zoom Structure 2,Nike,49990.0,83990.0,40.0,Nike обувь для бега,NIKE AIR ZOOM STRUCTURE 2,Мужчины,Белый,Текстиль,34000.0,13600.0,Premium,1
Nike W Nike Revolution 7 Easyo,Nike,39990.0,41990.0,0.0,Nike обувь для бега,W NIKE REVOLUTION 7 EASYO,Женщины,Черный,Текстиль,2000.0,3600.0,Premium,1
Nike M Nsw Club Jggr Bb,Nike,27990.0,39990.0,30.0,Nike Кальсоны,M NSW CLUB JGGR BB,Мужчины,Зеленый,Хлопок,12000.0,-8400.0,Mid-range,1
Nike Manoa Leather,Nike,49990.0,70990.0,30.0,Nike обувь,MANOA LEATHER,Мужчины,Черный,Кожа,21000.0,13600.0,Premium,1
Nike Nike Air Max Sc Lea,Nike,34990.0,57990.0,40.0,Nike кроссовки,NIKE AIR MAX SC LEA,Мужчины,Черный,Текстиль,23000.0,-1400.0,Premium,1
Nike Air Max Systm Gs,Nike,49990.0,55990.0,11.0,Nike кроссовки,AIR MAX SYSTM (GS),Мальчик,Черный,Текстиль,6000.0,13600.0,Premium,1
Nike Wmns Nike Quest 5  003,Nike,49990.0,51990.0,0.0,Nike обувь для бега,WMNS NIKE QUEST 5,Женщины,Розовый,Текстиль,2000.0,13600.0,Premium,1
Nike M Nsw Club Jggr Ft,Nike,19990.0,36990.0,46.0,Nike Кальсоны,M NSW CLUB JGGR FT,Мужчины,Серый,Полиэстер,17000.0,-16400.0,Mid-range,1
Nike M Nk Tch Flc Jggr,Nike,39990.0,74990.0,47.0,Nike Кальсоны,M NK TCH FLC JGGR,Мужчины,Серый,Текстиль,35000.0,3600.0,Premium,1
Nike W Nike Court Vision Alta,Nike,34990.0,57990.0,40.0,Nike кроссовки,W NIKE COURT VISION ALTA,Женщины,Белый,кожа/Кожа,23000.0,-1400.0,Premium,1
Nike Nike Star Runner 4 Nn Lil  023,Nike,19990.0,29990.0,33.0,Nike обувь для бега,NIKE STAR RUNNER 4 NN LIL,Мальчик,Синий,Текстиль,10000.0,-16400.0,Mid-range,1
Nike Nike Sportswear Club  016,Nike,13990.0,29990.0,53.0,Nike шорты,NIKE SPORTSWEAR CLUB,Мужчины,Серый,Хлопок,16000.0,-22400.0,Budget,1
Nike M Nk Club Pk Trk Suit Bas,Nike,29990.0,52990.0,43.0,Nike спортивный костюм,M NK CLUB PK TRK SUIT BAS,Мужчины,Черный,Текстиль,23000.0,-6400.0,Mid-range,1
Nike M Nk Df Challenger 7Ul Sh,Nike,12990.0,24990.0,48.0,Nike шорты,M NK DF CHALLENGER 7UL SH,Мужчины,Серый,Полиэстер,12000.0,-23400.0,Budget,1
Nike M Nsw Nike Air Ft Jogger,Nike,39990.0,49990.0,20.0,Nike спортивный костюм,M NSW NIKE AIR FT JOGGER,Мужчины,Черный,Текстиль,10000.0,3600.0,Premium,1
Nike Wmns Flex Experience Rn 1,Nike,39190.0,48990.0,20.0,Nike обувь для бега,WMNS FLEX EXPERIENCE RN 1,Женщины,Черный,Текстиль,9800.0,2800.0,Premium,1
Nike M Nsw Air Max Pk Jogger,Nike,33190.0,54990.0,40.0,Nike спортивный костюм,M NSW AIR MAX PK JOGGER,Мужчины,Черный,Текстиль,21800.0,-3200.0,Premium,1
Nike Nike Victori One Slide,Nike,19990.0,24990.0,20.0,Nike тапочки,NIKE VICTORI ONE SLIDE,Женщины,Черный,Синтетика,5000.0,-16400.0,Mid-range,1
Nike Wmns Nike Venture Runner,Nike,29990.0,48990.0,39.0,Nike кроссовки,WMNS NIKE VENTURE RUNNER,Женщины,Белый,кожа,19000.0,-6400.0,Mid-range,1
Nike M Nk Df Challenger 7Ul Sh,Nike,14490.0,24990.0,42.0,Nike шорты,M NK DF CHALLENGER 7UL SH,Мужчины,Черный,Полиэстер,10500.0,-21900.0,Budget,1
Nike W Nike Court Vision Alta,Nike,34990.0,57990.0,40.0,Nike кроссовки,W NIKE COURT VISION ALTA,Женщины,Розовый,кожа,23000.0,-1400.0,Premium,1
Nike W Nike Revolution 7  019,Nike,29990.0,42990.0,30.0,Nike обувь для бега,W NIKE REVOLUTION 7,Женщины,Розовый,Текстиль,13000.0,-6400.0,Mid-range,1
Nike Nike Court Vintage,Nike,29990.0,48990.0,39.0,Nike кроссовки,NIKE COURT VINTAGE,Мужчины,Белый,кожа,19000.0,-6400.0,Mid-range,1
Nike U Nk Everyday Cush Ankle,Nike,7990.0,10990.0,27.0,Nike носки,U NK EVERYDAY CUSH ANKLE,Унисекс,Белый,Текстиль,3000.0,-28400.0,Budget,1
Nike Nike Revolution 7 Gs,Nike,24990.0,41990.0,40.0,Nike обувь для бега,NIKE REVOLUTION 7 (GS),Унисекс,Черный,Текстиль,17000.0,-11400.0,Mid-range,1
Nike Nike Star Runner 4 Nn Se,Nike,15990.0,25990.0,38.0,Nike обувь для бега,NIKE STAR RUNNER 4 NN SE,Девочка,Черный,кожа,10000.0,-20400.0,Mid-range,1
Nike Nike Court Borough Low Re,Nike,22490.0,39990.0,44.0,Nike кроссовки,Nike Court Borough Low Re,Мальчик,Красный,кожа,17500.0,-13900.0,Mid-range,1
Nike M Nsw Club Short Bb Gx,Nike,17990.0,29990.0,40.0,Nike шорты,M NSW CLUB SHORT BB GX,Мужчины,Черный,Хлопок,12000.0,-18400.0,Mid-range,1
Nike M Nsw Club Jggr Bb,Nike,22990.0,39990.0,43.0,Nike Кальсоны,M NSW CLUB JGGR BB,Мужчины,Черный,Полиэстер,17000.0,-13400.0,Mid-range,1
Nike Wmns Nike Juniper Trail 2,Nike,44990.0,57990.0,22.0,Nike обувь для бега,WMNS NIKE JUNIPER TRAIL 2,Женщины,Черный,Текстиль,13000.0,8600.0,Premium,1
Nike M Nsw Tee Icon Futura,Nike,12990.0,19990.0,35.0,Nike футболка,M NSW TEE ICON FUTURA,Мужчины,Зеленый,Хлопок,7000.0,-23400.0,Budget,1
Nike Nk Df Chllgr Knit Pant,Nike,32990.0,44990.0,27.0,Nike Кальсоны,NK DF CHLLGR KNIT PANT,Мужчины,Серый,Текстиль,12000.0,-3400.0,Premium,1
Nike Nike Court Royale 2 Nn,Nike,39990.0,49990.0,20.0,Nike кроссовки,NIKE COURT ROYALE 2 NN,Мужчины,Белый,кожа,10000.0,3600.0,Premium,1
Nike Nike Star Runner 3 Gs,Nike,29990.0,34990.0,14.0,Nike обувь для бега,NIKE STAR RUNNER 3 (GS),Унисекс,Белый,Текстиль,5000.0,-6400.0,Mid-range,1
Nike Flex Experience Rn 11 Nn,Nike,29990.0,45990.0,35.0,Nike обувь для бега,FLEX EXPERIENCE RN 11 NN,Мужчины,Черный,Текстиль,16000.0,-6400.0,Mid-range,1
Nike W Nike Revolution 6 Flyea,Nike,29990.0,49990.0,40.0,Nike обувь для бега,W NIKE REVOLUTION 6 FLYEA,Женщины,Черный,Текстиль,20000.0,-6400.0,Mid-range,1
Nike Nike Revolution 6 Nn Gs,Nike,32990.0,37990.0,13.0,Nike обувь для бега,NIKE REVOLUTION 6 NN (GS),Женщины,Черный,Текстиль,5000.0,-3400.0,Premium,1
Nike Nike Court Vision Mid Nn,Nike,39990.0,58990.0,32.0,Nike кроссовки,NIKE COURT VISION MID NN,Мужчины,Красный,кожа,19000.0,3600.0,Premium,1
Nike Nike Court Vision Mid Nex,Nike,39990.0,57990.0,31.0,Nike кроссовки,NIKE COURT VISION MID NEX,Мужчины,Черный,кожа,18000.0,3600.0,Premium,1
Nike Nike Revolution 6 Nn Gs,Nike,19990.0,37990.0,47.0,Nike обувь для бега,NIKE REVOLUTION 6 NN (GS),Унисекс,Красный,Текстиль,18000.0,-16400.0,Mid-range,1
Nike Nike Defyallday,Nike,49990.0,50990.0,0.0,Nike обувь для бега,NIKE DEFYALLDAY,Мужчины,Черный,Текстиль,1000.0,13600.0,Premium,1
Nike Nike Court Borough Mid 2,Nike,24990.0,35990.0,31.0,Nike кроссовки,NIKE COURT BOROUGH MID 2,Мальчик,Белый,кожа,11000.0,-11400.0,Mid-range,1
Nike Nike Air Max Intrlk Lite,Nike,29990.0,48990.0,39.0,Nike кроссовки,NIKE AIR MAX INTRLK LITE,Унисекс,Черный,Текстиль,19000.0,-6400.0,Mid-range,1
Nike Nike Court Borough Low 2,Nike,23690.0,29990.0,21.0,Nike кроссовки,NIKE COURT BOROUGH LOW 2,Мальчик,Черный,кожа,6300.0,-12700.0,Mid-range,1
Nike Nike Court Vision Lo Nn,Nike,31990.0,53990.0,41.0,Nike кроссовки,NIKE COURT VISION LO NN,Мужчины,Черный,кожа,22000.0,-4400.0,Premium,1
Nike Nike Revolution 6 Nn,Nike,29990.0,42990.0,30.0,Nike обувь для бега,NIKE REVOLUTION 6 NN,Мужчины,Черный,Текстиль,13000.0,-6400.0,Mid-range,1
Nike Nike Revolution 6 Nn,Nike,39990.0,42990.0,0.0,Nike обувь для бега,NIKE REVOLUTION 6 NN,Мужчины,Черный,Текстиль,3000.0,3600.0,Premium,1
Nike Downshifter 12 Nn Gs,Nike,31290.0,37990.0,18.0,Nike обувь для бега,DOWNSHIFTER 12 NN (GS),Унисекс,Черный,Текстиль,6700.0,-5100.0,Premium,1
Nike Wmns Nike Wearallday,Nike,24990.0,49990.0,50.0,Nike обувь для бега,WMNS NIKE WEARALLDAY,Женщины,Черный,кожа,25000.0,-11400.0,Mid-range,1
Nike Nike Reposto,Nike,29990.0,45990.0,35.0,Nike обувь для бега,NIKE REPOSTO,Мужчины,Черный,Текстиль,16000.0,-6400.0,Mid-range,1
Nike Wmns Nike Court Royale 2,Nike,29990.0,47990.0,38.0,Nike кроссовки,WMNS NIKE COURT ROYALE 2,Женщины,Черный,кожа,18000.0,-6400.0,Mid-range,1
Nike Nike Court Legacy,Nike,29990.0,37990.0,21.0,Nike кроссовки,NIKE COURT LEGACY,Мужчины,Черный,кожа,8000.0,-6400.0,Mid-range,1
Nike Nike Legend Essential 2,Nike,34990.0,39990.0,13.0,Nike обувь для бега,NIKE LEGEND ESSENTIAL 2,Мужчины,Черный,Текстиль,5000.0,-1400.0,Premium,1
Nike Wmns Nike Wearallday,Nike,29990.0,49990.0,40.0,Nike обувь для бега,WMNS NIKE WEARALLDAY,Женщины,Черный,Текстиль,20000.0,-6400.0,Mid-range,1
Nike Court Borough Mid 2 Gs,Nike,30990.0,59990.0,48.0,Nike кроссовки,COURT BOROUGH MID 2 (GS),Женщины,Белый,кожа,29000.0,-5400.0,Premium,1
Nike Nike Court Borough Low 2,Nike,24990.0,41990.0,40.0,Nike кроссовки,NIKE COURT BOROUGH LOW 2,Унисекс,Черный,кожа,17000.0,-11400.0,Mid-range,1
Nike W Nsw Tee Essntl Crp Icn,Nike,15990.0,24990.0,36.0,Nike футболка,W NSW TEE ESSNTL CRP ICN,Женщины,Черный,Текстиль,9000.0,-20400.0,Mid-range,1
Nike Air Monarch Iv,Nike,30990.0,59990.0,48.0,Nike кроссовки,AIR MONARCH IV,Мужчины,Черный,кожа,29000.0,-5400.0,Premium,1
Lumberjack Remix 6Fx  035,Lumberjack,22990.0,27990.0,18.0,Lumberjack кроссовки,REMIX 6FX,Мужчины,Серый,Текстиль,5000.0,9000.0,Mid-range,0
Lumberjack Abel 6Fx,Lumberjack,22990.0,27990.0,18.0,Lumberjack кроссовки,ABEL 6FX,Мужчины,Черный,Текстиль,5000.0,9000.0,Mid-range,0
Lumberjack Abel 6Fx  005,Lumberjack,22990.0,27990.0,18.0,Lumberjack кроссовки,ABEL 6FX,Мужчины,Белый,Текстиль,5000.0,9000.0,Mid-range,0
adidas Grand Court Lo,adidas,29990.0,44990.0,33.0,adidas кроссовки,GRAND COURT LO,Женщины,Черный,кожа,15000.0,-2000.0,Mid-range,0
adidas Grand Court Lo,adidas,29990.0,44990.0,33.0,adidas кроссовки,GRAND COURT LO,Женщины,Белый,кожа,15000.0,-2000.0,Mid-range,0
Lumberjack Oslo Men 5Pr,Lumberjack,19990.0,27990.0,29.0,Lumberjack кроссовки,OSLO MEN 5PR,Мужчины,Черный,Текстиль,8000.0,6000.0,Mid-range,0
Reebok Grand Cane I,Reebok,29990.0,35990.0,17.0,Reebok кроссовки,GRAND CANE I,Женщины,Белый,Текстиль,6000.0,4400.0,Mid-range,1
Us Polo Assn Chaya 5Fx,U.S. Polo Assn.,22990.0,27990.0,18.0,U.S. Polo Assn. кроссовки,CHAYA 5FX,Мужчины,Белый,NYLON/MICROFIBER/PU,5000.0,3000.0,Mid-range,0
adidas Vl Court Bold,adidas,26990.0,44990.0,40.0,adidas кроссовки,VL COURT BOLD,Женщины,Черный,кожа,18000.0,-5000.0,Mid-range,0
Lumberjack Madax Wmn 5Fx,Lumberjack,13990.0,29990.0,53.0,Lumberjack кроссовки,MADAX WMN 5FX,Женщины,Черный,Текстиль,16000.0,0.0,Budget,0
adidas Grand Court Alpha 0,adidas,44990.0,59990.0,25.0,adidas кроссовки,GRAND COURT ALPHA 0,Мужчины,Черный,кожа,15000.0,13000.0,Premium,0
Us Polo Assn Tale 5Fx,U.S. Polo Assn.,17990.0,22990.0,22.0,U.S. Polo Assn. кроссовки,TALE 5FX,Мужчины,Белый,кожа,5000.0,-2000.0,Mid-range,0
adidas Vl Court Base,adidas,29990.0,36990.0,19.0,adidas кроссовки,VL COURT BASE,Женщины,Черный,кожа,7000.0,-2000.0,Mid-range,0
adidas Vl Court 30,adidas,24990.0,39990.0,38.0,adidas кроссовки,VL COURT 3.0,Женщины,Черный,кожа,15000.0,-7000.0,Mid-range,0
adidas Urban Court,adidas,21490.0,34990.0,39.0,adidas кроссовки,URBAN COURT,Мужчины,Белый,кожа,13500.0,-10500.0,Mid-range,0
Reebok Reebok Court Clean,Reebok,24990.0,29990.0,17.0,Reebok кроссовки,REEBOK COURT CLEAN,Унисекс,Черный,кожа,5000.0,-600.0,Mid-range,1
Reebok Classic Leather,Reebok,37990.0,44990.0,16.0,Reebok кроссовки,CLASSIC LEATHER,Женщины,Белый,кожа,7000.0,12400.0,Premium,1
adidas Tensaur Sport 20 K,adidas,15990.0,29990.0,47.0,adidas кроссовки,Tensaur Sport 2.0 K,Унисекс,Белый,кожа,14000.0,-16000.0,Mid-range,0
adidas Grand Court Base 20,adidas,29990.0,36990.0,19.0,adidas кроссовки,GRAND COURT BASE 2.0,Мужчины,Белый,кожа,7000.0,-2000.0,Mid-range,0
adidas Vs Pace 20,adidas,24990.0,36990.0,32.0,adidas кроссовки,VS PACE 2.0,Мужчины,Белый,кожа,12000.0,-7000.0,Mid-range,0
adidas Tensaur Sport 20 K,adidas,15990.0,29990.0,47.0,adidas кроссовки,Tensaur Sport 2.0 K,Унисекс,Черный,кожа,14000.0,-16000.0,Mid-range,0
Nike Nike Terra Manta,Nike,64990.0,64990.0,0.0,Nike кроссовки,NIKE TERRA MANTA,Мужчины,Белый,кожа,0.0,28600.0,Luxury,1
Nike M Nk Club Bb Hdy Neo Vars  017,Nike,49990.0,49990.0,0.0,Nike свитшот,M NK CLUB BB HDY NEO VARS,Мужчины,Серый,Полиамид,0.0,13600.0,Premium,1
Nike M Nk Df Form Hd Jkt,Nike,54990.0,54990.0,0.0,Nike свитшот,M NK DF FORM HD JKT,Мужчины,Серый,nan,0.0,18600.0,Luxury,1
Nike M Nk Club Bb Po Hoodie,Nike,49990.0,49990.0,0.0,Nike свитшот,M NK CLUB BB PO HOODIE,Мужчины,Зеленый,nan,0.0,13600.0,Premium,1
Nike M Nk Club Bb Po Gfx Hoodi  008,Nike,49990.0,49990.0,0.0,Nike свитшот,M NK CLUB BB PO GFX HOODI,Мужчины,Синий,nan,0.0,13600.0,Premium,1
Nike Nike Sportswear Phoenix F  005,Nike,44990.0,44990.0,0.0,Nike,NIKE REVOLUTION 8,Унисекс,Unknown,nan,0.0,8600.0,Premium,1
Nike W Nsw Phnx Flc Hr Pant Wi,Nike,49990.0,49990.0,0.0,Nike,NIKE REVOLUTION 8,Унисекс,Unknown,nan,0.0,13600.0,Premium,1
Nike Nike Revolution 8,Nike,49990.0,49990.0,0.0,Nike обувь,NIKE REVOLUTION 8,Мужчины,Белый,Текстиль,0.0,13600.0,Premium,1
Us Polo Assn Trace Glb 5Pr,U.S. Polo Assn.,17990.0,27990.0,36.0,U.S. Polo Assn. кроссовки,TRACE GLB 5PR,Мужчины,Синий,кожа/Кожа,10000.0,-2000.0,Mid-range,0
Nike Nike Heritage,Nike,24990.0,24990.0,0.0,Nike рюкзак,Nike Heritage,Унисекс,Зеленый,Текстиль,0.0,-11400.0,Mid-range,1
Nike M Nk Club Ft Fz Hoodie,Nike,54990.0,54990.0,0.0,Nike свитшот,M NK CLUB FT FZ HOODIE,Мужчины,Черный,Текстиль,0.0,18600.0,Luxury,1
Nike Nike Juniper Trail 2 Gtx,Nike,92990.0,92990.0,0.0,Nike обувь,NIKE JUNIPER TRAIL 2 GTX,Мужчины,Черный,Текстиль,0.0,56600.0,Luxury,1
Nike Nike Peak,Nike,24990.0,24990.0,0.0,Nike шляпа,Nike Peak,Унисекс,Черный,Текстиль,0.0,-11400.0,Mid-range,1
Nike W Nike Revolution 8,Nike,49990.0,49990.0,0.0,Nike обувь,W NIKE REVOLUTION 8,Женщины,Черный,Текстиль,0.0,13600.0,Premium,1
Nike Nike Run Defy,Nike,44990.0,44990.0,0.0,Nike обувь,NIKE RUN DEFY,Мужчины,Черный,кожа/Текстиль,0.0,8600.0,Premium,1
Nike W Nike Run Defy,Nike,44990.0,44990.0,0.0,Nike обувь,W NIKE RUN DEFY,Женщины,Белый,кожа/Текстиль,0.0,8600.0,Premium,1
Nike W Run Defy,Nike,45990.0,45990.0,0.0,Nike обувь,W RUN DEFY,Женщины,Белый,Текстиль,0.0,9600.0,Premium,1
adidas Breaknet Sleek  008,adidas,33990.0,36990.0,0.0,adidas кроссовки,BREAKNET SLEEK,Женщины,Синий,кожа,3000.0,2000.0,Premium,0
